order_id,customer_id,order_date,customer_age,customer_gender,customer_segment,region,state,store_type,product_category,product_subcategory,product_name,unit_price,quantity,discount_percent,shipping_cost,payment_method,marketing_channel,customer_tenure_months,loyalty_program_member,competitor_price,economic_index,season,day_of_week,is_holiday,sales_rep_id,sales_rep_experience_years,customer_satisfaction_score,delivery_days,total_sales
ORD-100602,CUST-3032,2024-01-08,29.0,Female,Corporate,North,KADUNA,Retail,Beauty,Skincare,Skincare Plus 185,8271.33,8,0.0,347.16,Debit Card,Social Media,60,False,8366.84,101.23,Dry,Monday,No,REP-14,5.0,4.4,,82354.33
ORD-101791,CUST-3422,"November 07, 2025",33.0,Male,Home Office,North Central,Jos,Online,AUTOMOTIVE PARTS,Engine Oil,Engine Oil Eco 283,11768.02,3,10.0,274.49,Credit Card,Direct,39,1,13195.53,91.59,Dry,Friday,yes,REP-03,10.0,3.5,5.0,25658.33
ORD-104666,CUST-1844,"March 19, 2025",47.0,Female,Consumer,North Central,MINNA,Online,Furniture,Office Chairs,Office Chairs Standard 152,11485.67,11,0.0,298.32,Credit Card,Social Media,21,False,12889.25,95.68,Dry,Wednesday,N,REP-55,5.0,3.6,5.0,110062.56
ORD-100829,CUST-1079,29/11/2024,37.0,Female,Corporate,North Central,JOS,Retail,Automotive Parts,Electricals,Electricals Plus 793,29321.94,6,0.0,736.36,DEBIT_CARD,Email,14,no,31973.77,101.89,Dry,Friday,no,REP-13,9.0,3.6,9.0,184439.19
ORD-102563,CUST-2123,"September 02, 2025",41.0,Male,Consumer,North,SOKOTO,Online,Groceries,Household,Household Lite 746,24602.67,6,0.0,1552.72,CREDIT_CARD,Email,52,Yes,24169.28,97.39,Rainy,Tuesday,no,REP-55,10.0,4.1,9.0,176405.99
ORD-104770,CUST-1812,"April 03, 2024",42.0,Male,Consumer,North Central,jos,Online, Office Supplies ,Furniture,Furniture Lite 682,9563.26,3,0.0,811.05,Cash,Social Media,17,False,9808.27,99.73,Rainy,Wednesday,N,REP-11,0.0,,4.0,32813.96
ORD-104612,CUST-3162,2024-02-28,35.0,Male,Consumer,South West,osun,Online,Clothing,Accessories,Accessories Eco 703,48520.79,3,0.0,1224.23,CASH,Social Media,86,False,50565.79,89.52,Dry,Wednesday,N,REP-41,0.0,5.4,4.0,125732.35
ORD-104209,CUST-2667,25/05/2025,15.0,Female,Consumer,South East,onitsha,Wholesale,Automotive Parts,Electricals,Electricals Max 507,28408.52,1,0.0,1247.82,USSD,Direct,2,N,,89.99,Rainy,Sunday,False,REP-32,12.0,2.9,5.0,29906.26
ORD-104648,CUST-1805,16/12/2025,29.0,Male,Corporate,South East,ONITSHA,Online,Clothing,Accessories,Accessories Plus 849,1760.39,2,15.0,312.34,USSD,Email,39,no,,92.04,Dry,Tuesday,no,REP-28,17.0,5.2,7.0,4255.73
ORD-102528,CUST-1237,"August 09, 2025",,Female,Corporate,South West,Ibadan,Online,Beauty,Haircare,Haircare Lite 895,29577.31,4,5.0,1103.26,DEBIT_CARD,Email,87,N,32135.06,99.4,Rainy,Saturday,No,REP-50,9.0,3.4,6.0,125226.68
ORD-101576,CUST-2507,28/01/2024,27.0,Female,Consumer,North,BORNO,Online,Automotive Parts,Batteries,Batteries Plus 915,14012.8,3,,2503.49,Credit Card,Email,67,yes,15784.44,92.18,Dry,Sunday,no,REP-57,4.0,3.6,2.0,35058.95
ORD-100582,CUST-1293,2025-06-01,33.0,Female,Home Office,North,Sokoto,Online,Clothing,Footwear,Footwear Lite 483,41799.54,2,,1100.47,USSD,Social Media,37,,,102.67,Rainy,Sunday,False,REP-05,2.0,2.5,7.0,74115.15
ORD-103302,CUST-2653,2024-12-24,16.0,Male,Consumer,South West, Osun ,Retail,Electronics,Laptops,Laptops Pro 183,31959.66,2,25.0,1301.36,Credit Card,Search,22,Y,,108.58,Dry,Tuesday,No,REP-48,16.0,4.1,3.0,62031.88
ORD-102837,CUST-3472,27/04/2025,51.0,Female,Home Office,North Central,Ilorin,Online,Beauty,Haircare,Haircare Standard 931,16378.58,4,,,Cash,Email,66,no,17869.11,96.41,Rainy,Sunday,False,REP-08,5.0,3.8,2.0,73813.88
ORD-102680,CUST-1322,17/09/2024,40.0,Female,Consumer,North Central,Ilorin,Online,Office Supplies,Stationery,Stationery Max 464,43391.45,2,0.0,407.49,Debit Card,Direct,65,0,39794.95,91.78,Rainy,Tuesday,N,REP-48,13.0,3.4,6.0,92396.4
ORD-101226,CUST-1294,"March 10, 2025",37.0,,Consumer,North Central,Abuja,Online,Clothing,Menswear,Menswear Plus 309,8241.88,1,,590.11,USSD,Direct,95,,8565.2,96.41,Dry,Monday,no,REP-07,16.0,,5.0,7855.82
ORD-100697,CUST-2622,"July 14, 2025",40.0,Female,Consumer,South East,Aba,Online,Automotive Parts,Tyres,Tyres Max 106,30853.7,3,0.0,736.99,Cash,TV,84,False,32536.06,110.53,Rainy,Monday,No,REP-20,18.0,,2.0,94364.02
ORD-104128,CUST-2506,13/03/2024,27.0,Male,Corporate,South South, Calabar ,Online,Clothing,Footwear,Footwear Max 784,29763.53,1,5.0,1241.26,Bank Transfer,Referral,4,Y,28176.29,89.12,Dry,Wednesday,No,REP-45,6.0,3.3,3.0,36543.32
ORD-103570,CUST-3198,12/11/2025,59.0,Male,Consumer,South South,warri,Online,Electronics,Audio,Audio Standard 662,32560.01,5,,1774.77,Cash,Direct,80,True,32520.06,105.04,Dry,Wednesday,False,REP-16,7.0,2.4,,136466.41
ORD-101485,CUST-3372,01/11/2025,29.0,Female,Consumer,South East,onitsha,Online,Electronics,Audio,Audio Plus 961,13301.0,4,5.0,902.64,Bank Transfer,TV,35,yes,12939.28,93.55,Dry,Saturday,0,REP-32,13.0,4.1,5.0,59158.23
ORD-100454,CUST-2641,12/08/2024,55.0,Male,Corporate,South East,owerri,Online,Groceries,Dairy,Dairy Eco 659,35593.26,3,10.0,523.3,CREDIT_CARD,TV,10,True,35453.93,104.58,Rainy,Monday,no,REP-33,2.0,4.1,3.0,115128.2
ORD-103829,CUST-1412,"July 06, 2024",29.0,,Consumer,South West,ibadan,Online,Furniture,Storage,Storage Max 331,24717.7,3,15.0,2274.94,Debit Card,Email,75,no,22076.09,100.11,Rainy,Saturday,False,REP-48,0.0,2.2,2.0,63806.83
ORD-103076,CUST-1299,23/01/2025,15.0,Male,Consumer,South South,calabar,Retail,Furniture,Storage,Storage Eco 114,19299.73,2,0.0,318.03,Mobile Money,Referral,57,No,,91.36,Dry,Thursday,no,REP-60,6.0,4.4,6.0,45448.28
ORD-102129,CUST-1881,2025-12-11,31.0,Male,Corporate,North,BORNO,Online,Beauty,Wellness,Wellness Eco 279,9531.99,3,0.0,1096.95,Credit Card,Social Media,47,0,10535.52,114.17,Dry,Thursday,no,REP-07,15.0,3.4,6.0,31456.71
ORD-101676,CUST-1411,11/08/2025,36.0,Female,Corporate,North Central,Minna,Online,Beauty,Skincare,Skincare Max 852,"₦10,611.49",5,0.0,1787.99,Cash,Referral,71,0,,107.03,Rainy,Monday,N,REP-08,7.0,3.0,5.0,60813.87
ORD-100861,CUST-3551,2025-03-09,44.0,Male,Consumer,North Central,Jos,Online,Automotive Parts,Tyres,Tyres Eco 349,"NGN 26,665",2,0.0,2523.41,Credit Card,Search,0,True,28885.43,113.36,Dry,Sunday,No,REP-16,2.0,3.0,4.0,55895.59
ORD-100501,CUST-2792,2024-06-13,50.0,Male,Consumer,North Central,Minna,Retail,Clothing,Kidswear,Kidswear Max 808,30141.44,5,0.0,346.44,Cash,Social Media,53,No,33159.79,92.4,Rainy,Thursday,False,REP-54,18.0,3.4,,202639.52
ORD-103033,CUST-1304,2024/07/01,33.0,Male,Consumer,South South,uyo,Retail,Electronics,Laptops,Laptops Pro 834,78518.83,4,10.0,449.42,Mobile Money,Referral,74,True,,96.02,Rainy,Monday,no,REP-29,8.0,-1.0,4.0,303803.35
ORD-102099,CUST-1678,2025-09-13,59.0,Male,Corporate,South West,OGUN,Online,Clothing,Womenswear,Womenswear Eco 941,"₦8,853.98",7,0.0,780.01,CREDIT_CARD,Direct,45,Yes,9576.89,102.75,Rainy,Saturday,0,REP-47,5.0,4.1,4.0,76068.26
ORD-104682,CUST-2918,"November 16, 2024",33.0,Male,Corporate,North,borno,Online,Furniture,Storage,Storage Plus 917,4918.56,4,,803.19,BANK_TRANSFER,Direct,70,False,,97.85,Dry,Saturday,N,REP-37,12.0,3.5,6.0,16857.56
ORD-104476,CUST-3581,10/09/2024,30.0,Female,Consumer,South East,enugu,Retail,Automotive Parts,Tyres,Tyres Lite 667,35520.55,7,15.0,313.07,USSD,Email,38,yes,40920.17,106.48,Rainy,Tuesday,False,REP-06,8.0,4.7,,283556.33
ORD-104012,CUST-2896,2025-08-02,44.0,Female,Consumer,North Central,Abuja,Online,OFFICE SUPPLIES,Paper,Paper Eco 880,"₦43,241.78",5,0.0,980.59,Credit Card,Search,41,0,39691.51,116.87,Rainy,Saturday,True,REP-26,7.0,3.5,5.0,239634.38
ORD-103771,CUST-1909,2025/10/30,34.0,Male,Consumer,South South,port harcourt,Retail,OFFICE SUPPLIES,Stationery,Stationery Lite 112,"₦5,614.16",2,5.0,547.82,CASH,Direct,63,False,6069.68,101.04,Rainy,Thursday,Yes,REP-11,18.0,3.7,6.0,13592.52
ORD-101800,CUST-1156,13/09/2025,56.0,Female,Consumer,North,borno,Retail,Beauty,Skincare,Skincare Lite 567,13996.49,2,15.0,1867.79,Credit Card,Email,82,no,15021.57,103.66,Rainy,Saturday,False,REP-52,5.0,4.1,2.0,21950.71
ORD-101190,CUST-2142,"October 20, 2025",23.0,Other,Consumer,North Central, Abuja ,Online,Beauty,Fragrance,Fragrance Eco 780,13339.32,2,25.0,1531.13,Debit Card,Referral,80,True,14063.21,94.91,Rainy,Monday,no,REP-02,1.0,3.8,3.0,24024.62
ORD-101366,CUST-1829,2025-08-26,50.0,Female,Corporate,South South,uyo,Retail,Beauty,Haircare,Haircare Eco 167,16437.15,5,10.0,,Mobile Money,Direct,28,no,14160.48,101.82,Rainy,Tuesday,False,REP-02,13.0,3.4,,98039.38
ORD-103670,CUST-1396,"May 10, 2025",57.0,Female,Consumer,South South,Yenagoa,Retail,Office Supplies,Ink,Ink Max 956,21551.71,4,0.0,639.9,Credit Card,Search,90,N,19581.93,103.08,Rainy,Saturday,no,REP-15,13.0,,2.0,104856.09
ORD-103583,CUST-1846,2024-02-17,19.0,Male,Corporate,North Central, Lokoja ,Retail,Groceries,Household,Household Eco 262,54572.39,6,5.0,813.46,Debit Card,TV,44,False,62724.4,95.9,Dry,Saturday,no,REP-26,3.0,4.0,2.0,288385.6
ORD-102306,CUST-1896,"January 29, 2025",42.0,Female,Consumer,South South,Warri,Online,Furniture,Tables,Tables Max 695,7629.32,7,15.0,744.71,CREDIT_CARD,Direct,22,No,8641.67,103.81,Dry,Wednesday,False,REP-43,16.0,3.9,5.0,51161.25
ORD-101294,CUST-3617,19/02/2024,21.0,Female,Consumer,South South,Warri,Online,Beauty,Wellness,Wellness Eco 763,13844.08,5,,814.38,Mobile Money,Social Media,26,yes,12283.7,96.9,Dry,Monday,no,REP-55,7.0,1.1,4.0,50539.82
ORD-102979,CUST-2307,"December 28, 2025",32.0,Female,Corporate,South West,Ibadan,Retail,Electronics,Smartphones,Smartphones Plus 511,12512.06,7,0.0,1568.35,Bank Transfer,Social Media,75,False,14165.3,104.99,Dry,Sunday,0,REP-59,6.0,3.7,3.0,89570.31
ORD-104760,CUST-3659,2025-03-12,,Female,Corporate,South East, Onitsha ,Online,Automotive Parts,Filters,Filters Max 621,"₦15,982.29",4,0.0,283.4,Debit Card,TV,95,False,15575.2,107.38,Dry,Wednesday,False,REP-05,6.0,3.0,3.0,63671.83
ORD-104650,CUST-2092,2024-08-03,19.0,Female,Consumer,North Central,Lokoja,Retail,Clothing,Kidswear,Kidswear Eco 477,24085.0,5,0.0,1899.91,Mobile Money,Referral,42,No,23855.09,110.33,Rainy,Saturday,no,REP-46,5.0,3.1,9.0,131462.2
ORD-103287,CUST-1551,06/10/2024,35.0,Male,Consumer,North Central,ilorin,Online,Automotive Parts,Engine Oil,Engine Oil Plus 327,"₦9,720.38",2,,583.13,Mobile Money,Email,30,Y,8745.28,99.15,Rainy,Sunday,no,REP-37,9.0,2.3,3.0,22478.13
ORD-100216,CUST-1217,"July 28, 2025",32.0,Male,Consumer,South East, Owerri ,Online,Groceries,Dairy,Dairy Standard 271,9222.07,5,0.0,744.66,Credit Card,TV,37,True,8063.15,101.16,Rainy,Monday,no,REP-18,18.0,4.3,3.0,49535.47
ORD-103354,CUST-3681,10/02/2025,36.0,Male,Consumer,North,Kaduna,Online,Automotive Parts,Electricals,Electricals Pro 162,"₦23,992.95",2,,1071.23,USSD,Direct,63,0,,100.67,Dry,Monday,No,REP-42,19.0,4.3,3.0,43761.4
ORD-102956,CUST-1272,2025-05-16,21.0,Male,Home Office,South West,ogun,Retail,Electronics,Accessories,Accessories Lite 256,8245.82,1,0.0,563.42,Bank Transfer,Referral,86,no,7827.28,93.48,Rainy,Friday,False,REP-48,7.0,,5.0,10575.3
ORD-103897,CUST-1049,08/02/2025,42.0,Female,Corporate,South West,OSUN,Online, Beauty ,Makeup,Makeup Pro 372,54936.46,3,0.0,583.97,Bank Transfer,Email,37,0,47557.18,118.13,Dry,Saturday,No,REP-34,,4.4,7.0,162768.13
ORD-100493,CUST-2658,2024/05/30,34.0,Male,Consumer,South West,OGUN,Online,Furniture,Office Chairs,Office Chairs Plus 909,29309.03,3,10.0,757.19,Bank Transfer,Search,30,No,,95.22,Rainy,Thursday,No,REP-34,14.0,,7.0,95029.6
ORD-100472,CUST-2188,06/08/2025,39.0,Male,Corporate,South West,Osun,Online,Clothing,Accessories,Accessories Lite 389,15279.92,4,25.0,743.8,USSD,Email,20,yes,,109.9,Rainy,Wednesday,0,REP-55,1.0,5.5,11.0,53312.07
ORD-101651,CUST-1049,10/09/2025,32.0,,Consumer,North Central,Jos,Retail,Clothing,Menswear,Menswear Max 695,"₦15,986.33",5,0.0,1314.93,Cash,Social Media,49,1,,85.98,Rainy,Wednesday,no,REP-23,19.0,3.9,4.0,106042.45
ORD-102357,CUST-1602,22/07/2024,55.0,Male,Consumer,North Central,MINNA,Retail,Groceries,Snacks,Snacks Standard 366,"NGN 15,104",6,,682.97,CASH,Social Media,11,1,14864.8,91.19,Rainy,Monday,N,REP-45,4.0,2.8,4.0,88456.02
ORD-101754,CUST-2723,2025-04-25,19.0,Male,Consumer,North Central, Abuja ,Retail,Beauty,Skincare,Skincare Pro 301,20822.53,5,25.0,232.0,Debit Card,TV,64,False,19288.54,97.45,Rainy,Friday,no,REP-15,11.0,3.8,5.0,72772.14
ORD-100996,CUST-2447,2025-09-15,,Male,Home Office,South East,AWKA,Retail,Beauty,Skincare,Skincare Standard 591,12675.37,6,30.0,664.42,Bank Transfer,Referral,20,N,12721.02,105.87,Rainy,Monday,False,REP-24,4.0,4.0,2.0,59002.33
ORD-104751,CUST-1412,08/02/2025,44.0,Male,Home Office,South South,Warri,Online,Office Supplies,Stationery,Stationery Standard 225,21872.61,5,30.0,1152.49,Debit Card,Direct,43,,25250.8,100.83,Dry,Saturday,N,REP-24,1.0,3.3,4.0,81368.72
ORD-103107,CUST-2015,2024/11/23,34.0,Female,Consumer,North, Kano ,Retail,Clothing,Womenswear,Womenswear Standard 669,18851.64,4,5.0,646.9,CASH,Email,35,No,,107.55,Dry,Saturday,no,REP-25,18.0,3.7,5.0,87448.13
ORD-104297,CUST-3117,2024-08-14,34.0,Female,Home Office,South South,Port Harcourt,Retail,Groceries,Dairy,Dairy Eco 687,49949.19,5,5.0,309.54,USSD,Direct,5,1,53360.22,93.52,Rainy,Wednesday,False,REP-08,1.0,3.3,3.0,290662.6
ORD-101860,CUST-3034,2025/06/14,23.0,Other,Home Office,North Central, Lokoja ,Wholesale,Furniture,Office Chairs,Office Chairs Plus 571,20128.52,7,0.0,,CREDIT_CARD,Social Media,61,0,20212.31,105.92,Rainy,Saturday,False,REP-29,15.0,2.9,6.0,197453.61
ORD-102321,CUST-1095,2024-06-04,45.0,Other,Consumer,North Central,jos,Retail,Office Supplies,Furniture,Furniture Pro 215,17811.07,5,5.0,1121.47,Bank Transfer,Direct,78,True,,98.19,Rainy,Tuesday,False,REP-32,19.0,3.9,5.0,114746.81
ORD-102355,CUST-2011,2025-02-21,,Male,Consumer,South South,port harcourt,Online,Office Supplies,Ink,Ink Eco 493,"₦18,584.84",7,5.0,518.8,MOBILE_MONEY,Referral,50,yes,,103.09,Dry,Friday,no,REP-30,5.0,3.2,4.0,133523.13
ORD-100886,CUST-1145,2025-12-23,37.0,Female,Corporate,South South,Uyo,Online, Groceries ,Beverages,Beverages Standard 963,20201.7,6,0.0,425.38,Bank Transfer,TV,73,1,21847.4,96.86,Dry,Tuesday,0,REP-26,5.0,,8.0,125189.03
ORD-100396,CUST-1123,19/11/2025,13.0,Male,Consumer,North Central,jos,Retail,GROCERIES,Staples,Staples Standard 908,27494.59,9,0.0,657.14,USSD,Referral,55,False,26341.23,100.18,Dry,Wednesday,No,REP-54,13.0,4.0,8.0,286766.42
ORD-102216,CUST-2239,"March 23, 2025",50.0,Male,Consumer,South South,UYO,Retail,Clothing,Accessories,Accessories Plus 520,33581.16,2,0.0,,MOBILE_MONEY,TV,60,0,34781.53,82.35,Dry,Sunday,0,REP-38,0.0,-1.0,5.0,70995.94
ORD-100625,CUST-1639,2025-05-21,36.0,Male,Home Office,North Central, Ilorin ,Online,Electronics,Accessories,Accessories Plus 418,19874.14,6,0.0,351.63,CASH,Referral,21,,,97.86,Rainy,Wednesday,N,REP-08,0.0,3.4,1.0,123397.72
ORD-103497,CUST-2309,2024/05/22,13.0,Male,Home Office,South East,AWKA,Retail,Electronics,Accessories,Accessories Max 491,"₦11,877.09",2,30.0,314.91,BANK_TRANSFER,Social Media,8,1,11777.37,97.08,Rainy,Wednesday,no,REP-46,15.0,4.7,2.0,18941.02
ORD-102380,CUST-1493,15/05/2025,23.0,Female,Corporate,South West, Ibadan ,Online,Electronics,Audio,Audio Lite 433,15078.16,3,0.0,1671.47,BANK_TRANSFER,Direct,76,no,15055.61,116.25,Rainy,Thursday,No,REP-38,11.0,3.3,4.0,42247.62
ORD-104459,CUST-2797,26/10/2024,30.0,Male,Corporate,North Central,Jos,Online,Electronics,Accessories,Accessories Plus 741,"₦38,567.73",2,,819.18,Credit Card,Referral,19,Y,,88.76,Rainy,Saturday,No,REP-04,16.0,4.5,5.0,63544.71
ORD-100379,CUST-1721,"January 08, 2025",,Male,Consumer,South East, Awka ,Retail, Automotive Parts ,Engine Oil,Engine Oil Eco 250,8810.07,2,5.0,1000.35,Debit Card,Email,77,No,9483.79,108.23,Dry,Wednesday,no,REP-23,6.0,4.7,2.0,15781.47
ORD-104907,CUST-3173,2025/12/16,38.0,Male,Corporate,North, Sokoto ,Online,Electronics,Audio,Audio Lite 417,23706.12,5,,563.02,USSD,Direct,51,no,22525.45,98.59,Dry,Tuesday,False,REP-12,10.0,4.0,4.0,118910.74
ORD-102141,CUST-3406,10/07/2025,36.0,Male,Consumer,South East,ABA,Wholesale,Automotive Parts,Engine Oil,Engine Oil Eco 751,25556.15,3,0.0,634.87,USSD,Social Media,8,no,30017.1,97.25,Rainy,Thursday,0,REP-56,15.0,,6.0,75355.59
ORD-103381,CUST-3163,2024-02-28,16.0,Male,Home Office,South East,Owerri,Retail,Office Supplies,Furniture,Furniture Plus 606,13848.0,4,0.0,267.4,Cash,TV,9,,14463.78,80.12,Dry,Wednesday,0,REP-20,,3.1,3.0,63243.25
ORD-103351,CUST-3580,"February 09, 2025",40.0,Male,Consumer,South South,warri,Retail,Furniture,Tables,Tables Lite 991,23277.5,5,20.0,757.97,Mobile Money,Email,2,no,,102.85,Dry,Sunday,no,REP-10,8.0,4.4,3.0,101379.22
ORD-103012,CUST-1125,2024/02/18,29.0,Female,Consumer,North,Plateau,Online,Electronics,Televisions,Televisions Lite 421,22118.26,5,15.0,2382.6,Bank Transfer,Referral,21,True,,107.46,Dry,Sunday,False,REP-10,8.0,,3.0,107371.41
ORD-100149,CUST-1160,"February 01, 2025",45.0,Other,Home Office,North,sokoto,Online,Electronics,Smartphones,Smartphones Standard 893,"NGN 25,289",2,30.0,555.49,Credit Card,Referral,44,False,,103.53,Dry,Saturday,no,REP-30,18.0,4.4,6.0,34733.05
ORD-103119,CUST-3384,"August 07, 2025",40.0,Female,Consumer,South South,Uyo,Wholesale,Clothing,Kidswear,Kidswear Pro 678,16596.15,5,10.0,205.18,DEBIT_CARD,Social Media,14,False,16691.57,97.63,Rainy,Thursday,N,REP-52,1.0,,3.0,78012.12
ORD-102240,CUST-1614,04/01/2025,18.0,Male,Consumer,North Central,abuja,Online,Groceries,Dairy,Dairy Plus 597,18869.53,1,30.0,1720.72,Credit Card,Direct,62,Y,,102.84,Dry,Saturday,no,REP-45,13.0,5.1,2.0,14982.46
ORD-100721,CUST-3560,29/10/2024,,Female,Corporate,South West,Ogun,Online,Groceries,Beverages,Beverages Standard 851,16681.4,4,20.0,,Credit Card,TV,37,Yes,17393.46,99.5,Rainy,Tuesday,False,REP-49,14.0,4.7,5.0,48644.8
ORD-102410,CUST-2458,"February 28, 2024",48.0,Female,Corporate,North Central, Lokoja ,Online,Beauty,Wellness,Wellness Standard 197,5197.15,5,15.0,397.43,Credit Card,Email,14,no,4580.65,112.85,Dry,Wednesday,no,REP-27,2.0,2.6,,22652.91
ORD-100430,CUST-1232,2025-12-02,44.0,Male,Consumer,South South,Port Harcourt,Online,Office Supplies,Furniture,Furniture Pro 657,24473.17,6,0.0,420.57,USSD,Referral,86,1,25806.52,114.47,Dry,Tuesday,N,REP-23,6.0,5.6,7.0,149941.99
ORD-102489,CUST-1982,06/03/2024,51.0,Female,Consumer,North Central, Ilorin ,Retail,Beauty,Haircare,Haircare Lite 261,10034.7,3,10.0,1035.33,Credit Card,Referral,72,yes,9766.64,87.23,Dry,Wednesday,No,REP-07,8.0,,7.0,30875.06
ORD-104528,CUST-2220,27/04/2024,16.0,Female,Consumer,North,borno,Online,Groceries,Dairy,Dairy Eco 783,25388.16,4,10.0,1203.97,USSD,Search,37,N,21401.84,94.84,Rainy,Saturday,0,REP-21,10.0,,4.0,103394.99
ORD-101105,CUST-1497,18/04/2025,5.0,Male,Consumer,North Central,jos,Retail,Clothing,Womenswear,Womenswear Eco 563,23259.21,4,0.0,918.72,Cash,Direct,27,Yes,23615.48,98.99,Rainy,Friday,no,REP-09,19.0,,5.0,99175.15
ORD-101361,CUST-1184,15/11/2025,49.0,Male,Home Office,North Central,lokoja,Online,Beauty,Fragrance,Fragrance Standard 935,16906.17,2,5.0,579.97,Credit Card,Social Media,36,False,,87.13,Dry,Saturday,0,REP-60,4.0,,,36604.63
ORD-101580,CUST-1815,"December 04, 2024",46.0,Male,Consumer,North Central,ILORIN,Retail,Groceries,Household,Household Eco 535,7567.09,2,0.0,1300.78,Bank Transfer,Social Media,87,0,8315.64,96.17,Dry,Wednesday,False,REP-50,3.0,2.8,8.0,15310.19
ORD-104683,CUST-1190,06/11/2024,50.0,Female,Consumer,South South,Warri,Wholesale,Beauty,Skincare,Skincare Eco 915,9850.37,5,15.0,923.2,Debit Card,Social Media,81,False,10694.96,97.35,Dry,Wednesday,N,REP-51,17.0,4.4,3.0,39515.42
ORD-101051,CUST-2003,13/04/2024,41.0,Female,Consumer,North,Kano,Retail,Electronics,Televisions,Televisions Pro 772,16969.48,9,5.0,570.58,Bank Transfer,TV,0,Y,13997.99,101.87,Rainy,Saturday,False,REP-13,13.0,1.8,5.0,185670.08
ORD-104240,CUST-1922,2024-07-25,25.0,Female,Corporate,North,Plateau,Retail,Office Supplies,Furniture,Furniture Pro 145,18202.68,3,,733.23,BANK_TRANSFER,Search,95,N,15833.81,91.36,Rainy,Thursday,0,REP-50,13.0,2.6,3.0,54944.14
ORD-102819,CUST-2946,2025-08-21,29.0,Female,Consumer,North Central,JOS,Online,Clothing,Accessories,Accessories Plus 981,16068.16,3,0.0,1015.7,Debit Card,Referral,36,N,,98.94,Rainy,Thursday,N,REP-25,11.0,3.6,6.0,61289.04
ORD-101555,CUST-1447,24/01/2025,39.0,Female,Corporate,South East,ONITSHA,Retail,Automotive Parts,Electricals,Electricals Pro 475,73254.93,2,110.0,708.13,Debit Card,Search,14,no,,106.74,Dry,Friday,no,REP-42,17.0,,7.0,161219.4
ORD-104623,CUST-1216,12/05/2025,20.0,Male,Consumer,South South,Port Harcourt,Online,Beauty,Haircare,Haircare Pro 559,5964.67,4,0.0,1665.58,Mobile Money,Search,27,no,,88.34,Rainy,Monday,Y,REP-33,1.0,3.5,4.0,27677.7
ORD-104935,CUST-2632,"August 20, 2024",42.0,Male,Consumer,North Central, Ilorin ,Wholesale,Beauty,Fragrance,Fragrance Lite 342,29796.65,2,30.0,394.56,BANK_TRANSFER,Referral,75,N,29273.45,93.32,Rainy,Tuesday,no,REP-26,8.0,3.2,7.0,48216.61
ORD-100359,CUST-3058,2024/09/06,26.0,Female,Consumer,South East,Onitsha,Online, Groceries ,Beverages,Beverages Pro 640,"₦20,127.82",2,15.0,1128.96,Mobile Money,TV,95,Yes,23260.47,97.09,Rainy,Friday,No,REP-06,3.0,2.7,2.0,42274.39
ORD-103971,CUST-3548,"July 23, 2024",50.0,Male,Consumer,North Central,LOKOJA,Retail,Furniture,Office Chairs,Office Chairs Max 391,30032.81,4,5.0,1307.86,MOBILE_MONEY,Referral,50,False,31345.6,94.1,Rainy,Tuesday,Y,REP-07,18.0,,,129227.42
ORD-101671,CUST-2559,2024-09-13,,Female,Consumer,South East,Aba,Retail,Furniture,Beds,Beds Pro 345,32674.72,1,0.0,972.85,Bank Transfer,Search,65,Yes,32663.29,91.39,Rainy,Friday,no,REP-03,11.0,3.4,-2.0,29785.05
ORD-101972,CUST-2875,2024-06-08,58.0,Female,Home Office,South West,Lagos,Online, Automotive Parts ,Engine Oil,Engine Oil Max 667,3872.27,2,5.0,1068.5,MOBILE_MONEY,Referral,0,0,3671.76,92.49,Rainy,Saturday,0,REP-45,5.0,2.2,6.0,8382.61
ORD-104507,CUST-2615,18/12/2024,38.0,,Corporate,South West,OGUN,Online,Furniture,Office Chairs,Office Chairs Standard 430,19283.11,8,0.0,2690.16,CREDIT_CARD,TV,54,0,,98.0,Dry,Wednesday,yes,REP-54,8.0,5.3,9.0,132792.05
ORD-104061,CUST-1060,"July 16, 2025",5.0,Female,Consumer,North Central,JOS,Online,Electronics,Smartphones,Smartphones Eco 569,7009.28,3,25.0,1459.58,Debit Card,Social Media,60,,8227.64,112.57,Rainy,Wednesday,no,REP-02,0.0,4.8,2.0,15307.91
ORD-100352,CUST-1821,29/03/2024,16.0,Male,Corporate,North Central, Abuja ,Online,Clothing,Footwear,Footwear Pro 315,18871.45,4,10.0,853.65,USSD,Search,79,Y,18560.74,95.37,Dry,Friday,True,REP-26,19.0,3.6,3.0,94445.93
ORD-102567,CUST-2741,14/06/2024,38.0,Female,Consumer,North,SOKOTO,Online,Furniture,Beds,Beds Max 111,25143.41,6,15.0,517.92,Mobile Money,Referral,7,True,24041.36,89.18,Rainy,Friday,0,REP-44,4.0,4.3,4.0,137919.25
ORD-101948,CUST-1004,"September 30, 2024",4.0,,Home Office,North Central,Lokoja,Retail,Automotive Parts,Batteries,Batteries Max 871,14126.69,5,0.0,,USSD,Search,3,N,13093.8,94.97,Rainy,Monday,0,REP-29,9.0,,8.0,86462.64
ORD-103203,CUST-1385,"April 25, 2025",50.0,Male,Corporate,South West,IBADAN,Online,Furniture,Sofas,Sofas Standard 592,4067.1,4,25.0,1921.35,Cash,Social Media,4,False,4203.05,96.24,Rainy,Friday,False,REP-07,11.0,4.6,4.0,12645.57
